Car.ID,Brand,Year,Engine.Size,Fuel.Type,Transmission,Mileage,Condition,Price,Model
1463,Mercedes,2008,5.5,Petrol,Manual,75572,Used,8091.46,E-Class
1464,Toyota,2022,1.8,Hybrid,Automatic,11040,Used,25129.418999999998,Prius
1467,Mercedes,2015,1.6,Petrol,Automatic,58326,Used,14785.5645,C-Class
1469,Toyota,2003,1.5,Hybrid,Automatic,179843,Used,9441.7785,Prius
1470,Toyota,2000,2.2,Petrol,Automatic,131165,Used,5515.7025,Camry
1471,Audi,2023,2.9,Petrol,Automatic,23009,Used,44358.6255,A4
1474,Mercedes,2023,2,Hybrid,Automatic,11185,Used,44316.3735,GLC
1475,Honda,2004,1.2,Petrol,Manual,146613,Used,5830.65,Fit
1476,BMW,2006,4.8,Petrol,Manual,82930,Used,8163.02,5 Series
1477,Honda,2003,1.4,Petrol,Manual,175739,Used,6786.94,Civic
1478,Audi,2004,1.4,Petrol,Manual,155695,Used,7436.65,A3
1479,Toyota,2023,2.5,Diesel,Manual,11482,Used,27111.53,RAV4
1481,Toyota,2000,1.5,Hybrid,Automatic,177160,Used,9300.921,Prius
1482,BMW,2014,4.4,Petrol,Automatic,64845,Used,19376.154,X5
1483,Toyota,2019,1.8,Hybrid,Automatic,41181,Used,18542.895000000004,Corolla
1484,Toyota,2018,1.8,Hybrid,Automatic,46131,Used,19686.303,Prius
1485,BMW,2009,3,Diesel,Automatic,100024,Used,9802.359,X3
1486,Mercedes,2017,1.5,Petrol,Automatic,50729,Used,42934.762500000004,E-Class
1487,Mercedes,2002,5.4,Petrol,Manual,167341,Used,10892.31,C-Class
1488,BMW,2010,4.4,Petrol,Manual,144311,Used,14317.27,3 Series
1490,Audi,2010,1.9,Diesel,Manual,99171,Used,6917.11,A3
1492,Tesla,2016,NA,Electric,Automatic,28848,Used,35526.561,Model S
1493,Toyota,2005,1.5,Hybrid,Automatic,131638,Used,6910.995,Prius
1497,Ford,2015,2,Petrol,Automatic,84262,Used,9696.6345,Focus
1498,Ford,2019,1.5,Petrol,Automatic,47653,Used,10834.278,Fiesta
1499,Ford,2023,1,Petrol,Automatic,12778,Used,13766.655,Fiesta
1500,Mercedes,2011,3.5,Petrol,Manual,50025,Used,12006.35,C-Class
1502,Audi,2000,1.8,Petrol,Automatic,125355,Used,6414.7545,A3
1504,Audi,2016,2,Petrol,Automatic,51187,Used,29378.8635,A4
1505,Audi,2012,2,Diesel,Manual,97606,Used,12521.2,A3
1506,Mercedes,2017,4,Petrol,Automatic,40061,Used,34104.1365,GLC
1507,Ford,2004,2.3,Petrol,Automatic,170587,Used,6512.646000000001,Focus
1508,Honda,2023,1.3,Hybrid,Automatic,23009,Used,25707.507,Fit
1509,Toyota,2023,2,Petrol,Automatic,7334,Used,23884.2975,Corolla
1510,Mercedes,2002,1.8,Petrol,Manual,109827,Used,5859.82,C-Class
1511,Ford,2010,4,Petrol,Automatic,124599,Used,8623.398000000001,Explorer
1513,Honda,2003,1.4,Petrol,Automatic,139143,Used,5205.018,Civic
1514,Honda,2013,2,Petrol,Automatic,91771,Used,12626.460000000001,Accord
1516,BMW,2010,3,Petrol,Automatic,124813,Used,12231.6915,X3
1517,Toyota,2009,1.5,Hybrid,Automatic,105496,Used,8928.3915,Prius
1518,Honda,2018,1.5,Petrol,Automatic,39330,Used,14965.314,Civic
1519,Mercedes,2017,2,Hybrid,Automatic,32952,Used,30982.434000000005,GLC
1521,Ford,2014,5.4,Petrol,Automatic,100196,Used,21041.118000000002,Mustang
1522,Tesla,2020,NA,Electric,Automatic,23793,Used,32554.472999999998,Model S
1523,BMW,2009,3,Petrol,Automatic,146517,Used,14358.6555,X3
1524,Toyota,2004,1.8,Petrol,Manual,134238,Used,4853.86,Corolla
1528,Ford,2002,4,Petrol,Automatic,126508,Used,4541.67,Explorer
1529,Honda,2022,1.2,Petrol,Manual,8424,Used,19232.62,Fit
1530,Honda,2005,1.5,Petrol,Manual,140622,Used,5531.08,Fit
1531,Ford,2003,3.8,Petrol,Manual,139941,Used,7280.28,Mustang
1532,Mercedes,2017,4,Petrol,Manual,68603,Used,44415.92,GLC
1533,Honda,2008,1.5,Petrol,Manual,140234,Used,9232.65,Fit
1534,BMW,2016,2,Petrol,Automatic,38291,Used,28289.583,3 Series
1535,Toyota,2012,1.8,Petrol,Manual,96241,Used,12936.17,Corolla
1537,Tesla,2019,NA,Electric,Automatic,48276,Used,46950.414000000004,Model S
1539,Honda,2012,2.4,Petrol,Automatic,69016,Used,11395.082999999999,CR-V
1541,Audi,2021,1.4,Hybrid,Automatic,18669,Used,28841.001,A3
1542,Toyota,2003,1.5,Hybrid,Automatic,135212,Used,7098.630000000001,Prius
1543,Toyota,2004,1.5,Hybrid,Automatic,137305,Used,7208.523,Prius
1545,Ford,2008,4,Petrol,Automatic,151524,Used,11248.576500000001,Explorer
1547,Ford,2012,1,Petrol,Manual,102191,Used,9349.22,Fiesta
1549,Audi,2012,4.2,Petrol,Manual,75458,Used,21364.38,Q7
1550,Mercedes,2021,4,Petrol,Automatic,14739,Used,46853.751000000004,GLC
1551,Toyota,2020,1.8,Hybrid,Automatic,56321,Used,22040.2455,Prius
1552,Tesla,2022,NA,Electric,Automatic,16956,Used,46649.652,Model Y
1553,Audi,2018,3,Petrol,Automatic,53871,Used,30280.656000000003,A4
1554,Ford,2002,1.5,Petrol,Manual,131544,Used,2115.53,Fiesta
1555,Ford,2009,1.25,Petrol,Manual,89732,Used,3486.59,Fiesta
1556,Toyota,2001,1.8,Petrol,Automatic,110573,Used,3388.2030000000004,Corolla
1557,BMW,2012,2,Petrol,Manual,65558,Used,18889.41,5 Series
1558,Tesla,2018,NA,Electric,Automatic,49284,Used,57298.815,Model X
1559,Honda,2016,2.2,Diesel,Manual,44814,Used,18451.54,CR-V
1560,Ford,2020,1,Hybrid,Automatic,21793,Used,7575.96,Fiesta
1561,Mercedes,2013,6.2,Petrol,Manual,75458,Used,21637.26,E-Class
1563,Ford,2020,1.5,Diesel,Manual,29296,Used,8115.57,Fiesta
1564,BMW,2011,1.6,Petrol,Manual,88977,Used,19744.37,3 Series
1565,BMW,2010,3,Diesel,Automatic,138132,Used,14254.611,3 Series
1567,Mercedes,2003,3.5,Petrol,Automatic,141735,Used,9084.369,C-Class
1568,Audi,2018,3,Diesel,Automatic,51259,Used,29403.003,A4
1570,Tesla,2023,NA,Electric,Automatic,21831,Used,75422.94900000001,Model S
1572,Honda,2012,2.4,Petrol,Manual,78142,Used,10548.73,Accord
1574,Honda,2001,1.3,Hybrid,Automatic,130850,Used,4769.6355,Civic
1576,Toyota,2003,3.3,Petrol,Manual,142042,Used,5864.86,Camry
1577,Tesla,2018,NA,Electric,Automatic,32050,Used,46441.5315,Model X
1578,Audi,2016,1.4,Petrol,Manual,20235,Used,18075.3,A4
1579,Ford,2002,4,Petrol,Automatic,177025,Used,7193.823,Explorer
1580,Audi,2017,4,Diesel,Manual,40607,Used,36776.45,Q7
1581,Ford,2007,2,Petrol,Automatic,101416,Used,4274.319,Fiesta
1582,BMW,2021,3,Diesel,Manual,26185,Used,65421.84,5 Series
1585,Honda,2004,1.3,Petrol,Manual,134895,Used,5244.74,Fit
1586,Honda,2006,1.2,Petrol,Manual,83105,Used,4743.98,Fit
1587,Toyota,2020,2,Petrol,Manual,62684,Used,22390.55,Corolla
1589,Audi,2004,2.5,Diesel,Manual,121484,Used,5977.04,A4
1590,BMW,2016,1.6,Petrol,Automatic,25527,Used,21737.415,3 Series
1591,Ford,2004,3.9,Petrol,Automatic,168880,Used,10465.832999999999,Mustang
1592,Honda,2003,2.4,Petrol,Automatic,164795,Used,6911.31,CR-V
1593,Tesla,2021,NA,Electric,Automatic,20695,Used,40045.1625,Model 3
1594,Honda,2018,1.5,Petrol,Automatic,44448,Used,19274.335499999997,CR-V
1595,Ford,2020,2.3,Petrol,Automatic,52212,Used,23669.289,Explorer
1598,BMW,2021,3,Petrol,Automatic,7334,Used,33950.9205,X3
1600,Audi,2014,1.6,Diesel,Manual,83396,Used,9679.3,A3
1601,Audi,2011,3,Diesel,Automatic,82244,Used,20869.5165,Q5
1602,Mercedes,2021,3,Diesel,Manual,22927,Used,50190.4,GLC
1603,Mercedes,2020,2.1,Diesel,Manual,36042,Used,29181.86,C-Class
1604,Toyota,2021,3.5,Petrol,Manual,27847,Used,29138.77,Camry
1605,Honda,2010,1.5,Petrol,Automatic,115664,Used,7667.289000000001,Fit
1606,Audi,2006,1.2,Petrol,Automatic,93595,Used,6677.475,A3
1610,Honda,2019,2.4,Petrol,Manual,22953,Used,12767.76,CR-V
1611,Mercedes,2008,3.5,Petrol,Manual,121888,Used,12626.61,C-Class
1612,BMW,2013,2,Petrol,Manual,93025,Used,21322.07,X3
1613,Toyota,2011,2.4,Petrol,Manual,83663,Used,11049.41,Corolla
1614,Honda,2005,1.4,Petrol,Automatic,169243,Used,6785.268,Civic
1616,Ford,2018,2,Petrol,Automatic,53933,Used,24260.481000000003,Explorer
1617,Mercedes,2018,2.1,Diesel,Automatic,49681,Used,31038.294,GLA
1619,Toyota,2011,2.4,Petrol,Manual,64460,Used,8169.01,Corolla
1620,Honda,2011,2.4,Petrol,Automatic,50282,Used,8444.478,CR-V
1621,Ford,2019,5.2,Petrol,Automatic,32999,Used,23083.515,Mustang
1622,Toyota,2005,2,Diesel,Manual,142923,Used,6755.77,RAV4
1623,Mercedes,2022,1.6,Diesel,Manual,7493,Used,43490.82,E-Class
1624,Toyota,2003,1.8,Petrol,Manual,136813,Used,5030.91,Corolla
1625,Honda,2005,1.2,Petrol,Automatic,138738,Used,5708.7660000000005,Fit
1626,Audi,2010,2.5,Petrol,Manual,113485,Used,8348.5,A3
1627,Toyota,2000,2,Diesel,Manual,152710,Used,7612.12,RAV4
1628,Tesla,2023,NA,Electric,Automatic,19434,Used,72905.39550000001,Model S
1629,Toyota,2022,2,Petrol,Automatic,12232,Used,24037.545000000002,Camry
1631,Mercedes,2010,2.1,Diesel,Manual,76728,Used,7207.35,C-Class
1632,Ford,2018,2.3,Petrol,Manual,52785,Used,27463.46,Mustang
1633,Mercedes,2017,4,Petrol,Automatic,44386,Used,39786.31650000001,E-Class
1634,BMW,2016,2,Petrol,Manual,25947,Used,23700.38,5 Series
1635,Honda,2018,1.5,Hybrid,Automatic,42272,Used,15644.926500000001,Fit
1636,Honda,2020,1.3,Petrol,Manual,24246,Used,10934.03,Fit
1637,Audi,2013,4.2,Petrol,Automatic,73868,Used,22015.454999999998,Q7
1638,Audi,2017,3,Hybrid,Automatic,60295,Used,51432.3285,Q7
1639,Honda,2018,2,Petrol,Manual,24447,Used,12889.49,Accord
1641,Audi,2014,3.6,Petrol,Manual,98242,Used,27060.52,Q7
1642,Ford,2003,1.6,Petrol,Manual,170120,Used,3217.73,Fiesta
1644,Honda,2012,2.4,Petrol,Automatic,55627,Used,9286.179,CR-V
1646,Honda,2015,2.2,Diesel,Manual,62300,Used,9844.94,CR-V
1647,BMW,2008,3,Diesel,Automatic,114126,Used,11229.9075,3 Series
1648,Toyota,2007,2.2,Diesel,Manual,97290,Used,7105.47,RAV4
1649,Mercedes,2019,4,Petrol,Automatic,54867,Used,40605.3375,GLC
1650,Honda,2012,1.8,Petrol,Manual,106100,Used,13545.02,Civic
1651,Toyota,2016,2,Diesel,Automatic,57690,Used,25247.8065,RAV4
1652,Audi,2016,3,Diesel,Manual,36879,Used,27160.52,Q5
1653,Toyota,2016,2.5,Diesel,Manual,60295,Used,24670.9,RAV4
1655,Honda,2007,1.5,Petrol,Automatic,136282,Used,9368.299500000001,Fit
1658,Audi,2002,1.8,Petrol,Automatic,164016,Used,9346.1235,A4
1659,Honda,2004,1.3,Hybrid,Automatic,158380,Used,6214.929,Civic
1660,Mercedes,2012,2.5,Petrol,Manual,83892,Used,20472.95,C-Class
1661,Audi,2014,2.7,Diesel,Manual,69889,Used,13977.75,A4
1662,Ford,2013,5,Petrol,Automatic,79252,Used,16642.9095,Mustang
1663,Toyota,2022,2.2,Diesel,Automatic,17028,Used,31262.154000000002,RAV4
1665,Mercedes,2017,1.5,Petrol,Automatic,36048,Used,30643.609500000002,C-Class
1666,Ford,2021,1.1,Petrol,Automatic,17453,Used,15730.281,Fiesta
1667,Honda,2021,2,Hybrid,Automatic,18779,Used,30152.1045,CR-V
1668,BMW,2010,3,Diesel,Manual,140403,Used,17592.38,X5
1669,Audi,2002,3,Petrol,Automatic,107310,Used,5252.7195,A4
1670,Toyota,2021,1.8,Hybrid,Automatic,21762,Used,28732.168500000003,Prius
1671,Audi,2009,1.2,Petrol,Manual,127183,Used,9718.3,A3
1673,Honda,2020,2,Hybrid,Automatic,20028,Used,12607.7595,CR-V
1675,Toyota,2011,1.8,Hybrid,Automatic,104375,Used,16111.0005,Prius
1676,Honda,2001,2,Petrol,Automatic,169314,Used,7178.230500000001,CR-V
1677,Audi,2008,3.2,Petrol,Automatic,133707,Used,10889.203500000001,A3
1678,BMW,2023,3,Diesel,Manual,19324,Used,57189.33,5 Series
1679,Mercedes,2002,3,Diesel,Manual,114673,Used,6283.89,C-Class
1680,Honda,2023,2,Petrol,Manual,12911,Used,23164.28,Accord
1681,Mercedes,2014,2.1,Diesel,Manual,68278,Used,21311.01,GLA
1682,Honda,2002,1.7,Diesel,Manual,184185,Used,7209.26,Civic
1683,BMW,2018,1.6,Petrol,Manual,31270,Used,23509.86,3 Series
1684,Mercedes,2017,3,Diesel,Automatic,18248,Used,24526.267499999998,GLC
1685,Ford,2007,4,Petrol,Automatic,123178,Used,8484.8925,Explorer
1686,Toyota,2016,2,Petrol,Manual,53282,Used,22987.7,RAV4
1687,Ford,2007,4.6,Petrol,Automatic,140164,Used,13406.9145,Mustang
1688,Audi,2006,2,Diesel,Manual,118480,Used,11310.04,A4
1689,BMW,2006,3,Diesel,Manual,113212,Used,10566.41,X3
1690,Ford,2002,4.6,Petrol,Manual,130959,Used,6446.16,Mustang
1691,Honda,2000,1.6,Petrol,Manual,117843,Used,3892.14,Civic
1692,Audi,2003,1.8,Petrol,Automatic,133038,Used,6767.6805,A3
1694,Ford,2000,1,Petrol,Automatic,166014,Used,3255.4095,Fiesta
1695,Ford,2014,1,Petrol,Manual,99799,Used,11306.55,Focus
1696,BMW,2004,3,Petrol,Manual,161838,Used,11183.79,X5
1697,Toyota,2012,1.8,Petrol,Automatic,69889,Used,9432.4755,Corolla
1698,Ford,2007,5.4,Petrol,Manual,134860,Used,12171.77,Mustang
1700,Ford,2004,3.8,Petrol,Automatic,142864,Used,7929.264000000001,Mustang
1701,Mercedes,2008,5,Petrol,Automatic,90865,Used,11065.32,E-Class
1702,Honda,2000,1.8,Petrol,Manual,115860,Used,3793,Civic
1707,Audi,2022,NA,Electric,Automatic,5099,Like New,23141.454,A3
1708,Toyota,2008,1.8,Petrol,Manual,131425,Used,8275.16,Corolla
1709,Honda,2001,1.5,Petrol,Automatic,137183,Used,5627.1075,Fit
1710,BMW,2013,1.6,Petrol,Automatic,84878,Used,24905.5275,5 Series
1712,BMW,2003,3,Petrol,Automatic,157997,Used,11339.685000000001,X5
1713,Ford,2005,4,Petrol,Automatic,136811,Used,5082.5565,Explorer
1714,Ford,2010,4,Petrol,Automatic,149931,Used,14560.560000000001,Mustang
1716,Ford,2007,4.6,Petrol,Automatic,113382,Used,7529.781000000001,Explorer
1717,Toyota,2002,3.3,Petrol,Manual,107307,Used,3911.01,Camry
1718,Mercedes,2013,4.7,Petrol,Manual,90045,Used,26013.59,E-Class
1719,Ford,2012,2.3,Petrol,Manual,103635,Used,11817.97,Focus
1720,Audi,2012,1.8,Petrol,Manual,63566,Used,12713.24,A4
1721,Ford,2001,3.9,Petrol,Manual,166915,Used,9784.93,Mustang
1722,Honda,2012,1.3,Petrol,Manual,99333,Used,12755.53,Fit
1723,Toyota,2018,1.8,Petrol,Manual,59550,Used,21700.92,Corolla
1725,Honda,2015,2,Hybrid,Automatic,104078,Used,14026.341,Accord
1726,Audi,2001,2.5,Diesel,Manual,119844,Used,5864.25,A4
1727,Toyota,2007,2.2,Diesel,Manual,97622,Used,7136.37,RAV4
1728,Toyota,2016,1.8,Hybrid,Automatic,32460,Used,16528.2495,Prius
1729,Toyota,2022,2,Petrol,Manual,10833,Used,23866.65,Corolla
1730,Toyota,2001,1.5,Hybrid,Automatic,133038,Used,6984.495,Prius
1731,Toyota,2009,1.5,Hybrid,Automatic,98799,Used,8375.8815,Prius
1732,Audi,2015,3.2,Petrol,Manual,58224,Used,11644.76,A4
1733,Ford,2005,2,Petrol,Manual,162680,Used,5719.35,Focus
1734,Honda,2001,1.7,Petrol,Automatic,169312,Used,6788.880000000001,Civic
1735,Toyota,2001,1.8,Petrol,Manual,119258,Used,4685.1,RAV4
1739,Honda,2001,2,Petrol,Manual,127459,Used,4482.07,Accord
1741,BMW,2002,4.9,Petrol,Automatic,137576,Used,8702.3055,5 Series
1742,BMW,2007,4,Petrol,Automatic,106341,Used,10249.008,3 Series
1743,Ford,2022,1.1,Petrol,Manual,15775,Used,14309.87,Fiesta
1744,Mercedes,2013,2.1,Hybrid,Automatic,64966,Used,19414.3845,E-Class
1745,Mercedes,2023,1.5,Hybrid,Automatic,0,New,42347.616675,C-Class
1746,Honda,2022,2,Hybrid,Automatic,20098,Used,27340.9815,Accord
1747,BMW,2021,2,Petrol,Manual,20119,Used,61166.06,X5
1748,Ford,2006,4.6,Petrol,Manual,131852,Used,11833.32,Mustang
1749,Audi,2020,1.4,Petrol,Manual,72791,Used,20063.45,A3
1750,BMW,2006,2,Petrol,Manual,133106,Used,12972.75,3 Series
1751,Ford,2000,5.4,Petrol,Automatic,148105,Used,8440.246500000001,Mustang
1752,Ford,2016,3.7,Petrol,Manual,21123,Used,18695.47,Mustang
1753,Toyota,2008,3.5,Petrol,Manual,116311,Used,8371.74,Camry
1754,Audi,2020,1.4,Petrol,Manual,25280,Used,19689.66,A4
1755,Toyota,2012,1.8,Petrol,Manual,79704,Used,10455.67,Corolla
1757,Toyota,2018,1.8,Petrol,Manual,45511,Used,18612.34,Corolla
1758,Tesla,2020,NA,Electric,Automatic,39471,Used,30774.5865,Model 3
1759,Toyota,2018,3.5,Petrol,Automatic,50543,Used,20296.930500000002,Camry
1760,Tesla,2021,NA,Electric,Automatic,25205,Used,78965.1345,Model S
1761,BMW,2016,4.4,Petrol,Automatic,40379,Used,34314.252,5 Series
1762,Mercedes,2022,2,Hybrid,Automatic,16112,Used,47834.209500000004,GLC
1763,Ford,2022,1.5,Petrol,Automatic,11201,Used,13104.472500000002,Fiesta
1765,Audi,2009,4.2,Diesel,Manual,142161,Used,17163.87,Q7
1766,Toyota,2003,3,Petrol,Manual,133256,Used,5370.65,Camry
1768,Audi,2021,3,Petrol,Automatic,24265,Used,45255.483,A4
1769,Mercedes,2019,2,Diesel,Manual,34385,Used,33163.8,E-Class
1770,Mercedes,2019,1.5,Diesel,Manual,28473,Used,22491.15,GLA
1771,Toyota,2017,3.5,Petrol,Automatic,26853,Used,14326.998000000001,Camry
1772,Honda,2013,2,Petrol,Automatic,107860,Used,17512.887,CR-V
1773,Toyota,2017,1.8,Petrol,Automatic,62897,Used,23559.1335,Corolla
1774,BMW,2013,3,Hybrid,Automatic,89799,Used,20947.2585,3 Series
1775,Tesla,2019,NA,Electric,Automatic,61154,Used,64776.999,Model X
1776,Ford,2020,2.3,Petrol,Automatic,52164,Used,23652.7305,Explorer
1777,Honda,2023,1.5,Petrol,Manual,10386,Used,19939.11,Fit
1778,Toyota,2014,2,Petrol,Automatic,83942,Used,12695.8965,Camry
1779,Audi,2021,2,Diesel,Automatic,11676,Used,60912.190500000004,Q7
1780,Honda,2003,2.4,Petrol,Automatic,153944,Used,6270.432000000001,Accord
1782,Honda,2022,1.5,Petrol,Manual,27387,Used,26059.35,Civic
1784,Toyota,2017,1.8,Hybrid,Automatic,32933,Used,16637.5335,Prius
1786,Honda,2022,2,Hybrid,Automatic,11119,Used,21213.087,Civic
1787,Audi,2013,3,Petrol,Automatic,98150,Used,28389.4275,Q7
1790,Tesla,2023,NA,Electric,Automatic,22767,Used,41173.4085,Model 3
1791,Mercedes,2001,5.4,Petrol,Automatic,131694,Used,8161.902,C-Class
1793,Audi,2008,1.9,Diesel,Automatic,108986,Used,8293.4775,A3
1795,Toyota,2016,2.2,Diesel,Manual,32341,Used,17961.86,RAV4
1796,Ford,2014,1.5,Diesel,Manual,56336,Used,5528.02,Fiesta
1797,Honda,2016,1.5,Hybrid,Automatic,57777,Used,19226.4975,Fit
1799,Tesla,2021,NA,Electric,Automatic,10105,Used,43985.3085,Model Y
1800,Audi,2005,1.9,Diesel,Automatic,139755,Used,7594.839000000001,A4
1801,Honda,2016,2,Petrol,Manual,33353,Used,14670.54,Accord
1802,Tesla,2022,NA,Electric,Automatic,10946,Used,44312.446500000005,Model Y
1803,Mercedes,2023,1.6,Petrol,Manual,15178,Used,54248.67,E-Class
1804,BMW,2017,4.4,Petrol,Manual,33405,Used,31745.28,X5
1806,Ford,2008,2,Petrol,Automatic,88931,Used,3618.8565000000003,Fiesta
1807,Honda,2005,1.6,Petrol,Manual,174200,Used,6710.01,Civic
1808,Ford,2004,4.6,Petrol,Automatic,173501,Used,7008.7815,Explorer
1809,Honda,2011,2.2,Diesel,Automatic,96237,Used,15682.317000000001,CR-V
1811,Toyota,2000,1.6,Petrol,Automatic,110184,Used,3360.147,Corolla
1813,Tesla,2018,NA,Electric,Automatic,28474,Used,35306.9535,Model S
1814,Ford,2008,1.4,Petrol,Automatic,81902,Used,3249.8445,Fiesta
1815,BMW,2001,2.9,Diesel,Automatic,133038,Used,8285.361,5 Series
1816,BMW,2011,2,Diesel,Automatic,99333,Used,23823.282000000003,X3
1818,Honda,2003,2,Petrol,Manual,175846,Used,7203.86,CR-V
1819,Ford,2017,1.25,Petrol,Manual,21476,Used,7177.17,Fiesta
1820,Audi,2014,2,Petrol,Manual,118027,Used,16605.33,A3
1821,Ford,2018,2,Diesel,Manual,45649,Used,11730.78,Focus
1822,Honda,2012,1.3,Hybrid,Automatic,101107,Used,13610.583,Fit
1825,BMW,2005,3,Diesel,Automatic,126089,Used,7646.919,5 Series
1826,Tesla,2015,NA,Electric,Automatic,54885,Used,60827.655,Model X
1827,Tesla,2023,NA,Electric,Automatic,21925,Used,40714.464,Model 3
1828,Toyota,2011,2,Petrol,Manual,69071,Used,11542.74,RAV4
1829,BMW,2018,3,Diesel,Automatic,46340,Used,41179.66650000001,X5
1830,Audi,2004,1.8,Petrol,Manual,101166,Used,5051.02,A3
1831,Mercedes,2016,1.6,Petrol,Automatic,31584,Used,24704.4945,GLA
1832,Toyota,2022,1.8,Hybrid,Automatic,21291,Used,28573.755,Prius
1834,Honda,2023,1.5,Petrol,Manual,14493,Used,23797.11,Accord
1835,Toyota,2022,3.5,Petrol,Automatic,10553,Used,23332.228499999997,Camry
1836,Audi,2009,3,Diesel,Manual,98187,Used,8773.36,A4
1837,Honda,2014,1.2,Petrol,Manual,54642,Used,7541.58,Fit
1839,Mercedes,2020,1.6,Petrol,Manual,25399,Used,28916,E-Class
1840,Honda,2020,2.6,Petrol,Manual,44847,Used,15466.36,Civic
1842,Ford,2012,1.25,Petrol,Automatic,100063,Used,9630.505500000001,Fiesta
1843,Honda,2004,3,Petrol,Automatic,127619,Used,4715.6025,Accord
1844,Honda,2000,2,Petrol,Automatic,124257,Used,4517.0685,CR-V
1845,Mercedes,2023,3,Hybrid,Automatic,20272,Used,50803.977,GLC
1846,Ford,2011,2,Petrol,Automatic,67978,Used,7416.9165,Focus
1849,Audi,2003,1.8,Petrol,Automatic,163077,Used,8147.601000000001,A3
1850,Honda,2014,2.4,Petrol,Manual,64829,Used,8730.05,Civic
1851,Ford,2008,4.6,Petrol,Automatic,92194,Used,7740.4635,Mustang
1852,Ford,2020,1.5,Diesel,Manual,40933,Used,9511.93,Fiesta
1853,Tesla,2019,NA,Electric,Automatic,27403,Used,34677.1215,Model S
1854,Mercedes,2018,1.5,Petrol,Automatic,22122,Used,28735.0245,E-Class
1855,BMW,2018,2,Hybrid,Automatic,47489,Used,41876.677500000005,X5
1857,Mercedes,2004,1.8,Petrol,Manual,121349,Used,6868.02,C-Class
1858,Toyota,2009,1.5,Hybrid,Automatic,90745,Used,7711.494,Prius
1859,Audi,2016,4,Petrol,Automatic,26366,Used,29344.245000000003,Q7
1860,Mercedes,2004,2.6,Petrol,Manual,106577,Used,5575.5,C-Class
1861,Audi,2021,3,Petrol,Automatic,24678,Used,77294.4375,Q7
1862,BMW,2015,1.6,Petrol,Automatic,73267,Used,16607.514,3 Series
1864,BMW,2008,5,Petrol,Automatic,118860,Used,14104.44,5 Series
1866,Toyota,2014,2,Diesel,Automatic,98386,Used,16224.096000000001,RAV4
1867,Honda,2015,2.4,Petrol,Manual,102349,Used,13171.14,Accord
1869,Toyota,2013,1.8,Hybrid,Automatic,91862,Used,14578.116,Prius
1872,BMW,2008,2,Petrol,Automatic,116197,Used,11490.853500000001,3 Series
1873,Audi,2006,1.8,Petrol,Manual,132908,Used,13113.49,A4
1876,Toyota,2017,2.5,Diesel,Automatic,51114,Used,23590.696500000002,RAV4
1877,Ford,2004,5.4,Petrol,Automatic,111020,Used,4824.4980000000005,Mustang
1878,Audi,2012,3.2,Petrol,Manual,53603,Used,14588.31,Q5
1881,Honda,2015,3.5,Petrol,Automatic,72410,Used,10424.179500000002,Accord
1882,BMW,2008,4,Petrol,Automatic,149954,Used,15744.256500000001,3 Series
1883,Honda,2008,2.2,Diesel,Automatic,88912,Used,6185.802,CR-V
1885,Audi,2010,2,Petrol,Manual,91218,Used,10818.69,Q5
1886,Toyota,2021,2.5,Hybrid,Automatic,24678,Used,29264.8125,Camry
1887,Toyota,2023,2,Petrol,Automatic,19444,Used,27953.121000000003,Corolla
1888,Audi,2021,3,Petrol,Manual,15016,Used,36810.63,A4
1889,Mercedes,2000,2,Petrol,Manual,145847,Used,9584.69,E-Class
1891,Toyota,2012,1.8,Petrol,Automatic,85586,Used,11904.774,Corolla
1892,Tesla,2022,NA,Electric,Automatic,30159,Used,51784.0575,Model Y
1893,Toyota,2012,2.5,Petrol,Manual,74365,Used,12248.7,RAV4
1894,Toyota,2012,2.2,Diesel,Manual,82128,Used,13283.71,RAV4
1895,BMW,2001,4.6,Petrol,Manual,127277,Used,7727.75,X5
1896,BMW,2008,3,Petrol,Automatic,82920,Used,9619.722,X5
1897,Ford,2023,2,Diesel,Automatic,17486,Used,18071.109000000004,Focus
1898,Honda,2007,1.6,Petrol,Automatic,141814,Used,9824.661,Civic
1901,Audi,2017,2,Hybrid,Automatic,20944,Used,23042.439000000002,Q5
1903,BMW,2005,2,Petrol,Manual,108694,Used,7068.21,X3
1904,Mercedes,2011,5.5,Petrol,Manual,64114,Used,18234.1,E-Class
1906,Tesla,2020,NA,Electric,Automatic,20705,Used,43420.3455,Model Y
1908,Ford,2021,3.3,Hybrid,Automatic,36201,Used,44742.621,Explorer
1909,Mercedes,2021,2,Diesel,Manual,23625,Used,43410.23,GLA
1910,Audi,2000,1.6,Petrol,Manual,175749,Used,8314,A3
1912,Toyota,2020,2,Petrol,Manual,38970,Used,17173.33,Corolla
1914,BMW,2002,4.4,Petrol,Manual,102362,Used,5206.7,5 Series
1915,BMW,2012,4,Petrol,Manual,77216,Used,16804.1,3 Series
1916,Ford,2016,1,Petrol,Automatic,54850,Used,13722.471000000001,Focus
1917,BMW,2021,2,Diesel,Manual,26176,Used,51176.46,X3
1918,Audi,2021,3,Petrol,Manual,21444,Used,41181.98,A4
1920,Mercedes,2020,1.5,Petrol,Automatic,63499,Used,49273.1085,E-Class
1922,Ford,2014,1,Petrol,Manual,90414,Used,10055.22,Focus
1923,Audi,2020,3,Diesel,Manual,63380,Used,35833.48,Q5
